deck.href,deck.text,player.href,player.text,event.href,event.text,rank,date
http://www.mtgtop8.com/event?e=9064&d=251640&f=MO,Affinity,http://www.mtgtop8.com/search?player=Roberto+Esposito+(27+Pts),Roberto Esposito (27 Pts),http://www.mtgtop8.com/event?e=9064&f=MO,Pro Tour Fate Reforged @ Washington DC,Other,8/2/2015
http://www.mtgtop8.com/event?e=9078&d=251737&f=MO,Affinity,http://www.mtgtop8.com/search?player=Christian+Elliger,Christian Elliger,http://www.mtgtop8.com/event?e=9078&f=MO,"PPTQ Vancouver @ CK, Magdeburg",12,7/2/2015
http://www.mtgtop8.com/event?e=9063&d=251625&f=MO,Affinity,http://www.mtgtop8.com/search?player=Joey94,Joey94,http://www.mtgtop8.com/event?e=9063&f=MO,MTGO Modern Daily (#7949715),7,5/2/2015
http://www.mtgtop8.com/event?e=9052&d=251560&f=MO,Affinity,http://www.mtgtop8.com/search?player=Charonimus,Charonimus,http://www.mtgtop8.com/event?e=9052&f=MO,MTGO Modern Daily (#7949700),1,4/2/2015
http://www.mtgtop8.com/event?e=9049&d=251543&f=MO,Affinity,http://www.mtgtop8.com/search?player=pig222,pig222,http://www.mtgtop8.com/event?e=9049&f=MO,MTGO Modern Daily (#7930081),1,3/2/2015
http://www.mtgtop8.com/event?e=9033&d=251460&f=MO,Affinity,http://www.mtgtop8.com/search?player=David+Long,David Long,http://www.mtgtop8.com/event?e=9033&f=MO,SCG Premier IQ - Indianapolis,5,1/2/2015
http://www.mtgtop8.com/event?e=9033&d=251462&f=MO,Affinity,http://www.mtgtop8.com/search?player=Ian+Losch,Ian Losch,http://www.mtgtop8.com/event?e=9033&f=MO,SCG Premier IQ - Indianapolis,7,1/2/2015
http://www.mtgtop8.com/event?e=9024&d=251386&f=MO,Affinity,http://www.mtgtop8.com/search?player=Frej+–rnberg,Frej –rnberg,http://www.mtgtop8.com/event?e=9024&f=MO,PPTQ Vancouver @ Faraos Cigarer,10,31/01/15
http://www.mtgtop8.com/event?e=8994&d=251268&f=MO,Affinity,http://www.mtgtop8.com/search?player=m3l0q,m3l0q,http://www.mtgtop8.com/event?e=8994&f=MO,MTGO Modern Daily (#7911964),1,26/01/15
http://www.mtgtop8.com/event?e=8995&d=251274&f=MO,Affinity,http://www.mtgtop8.com/search?player=1866,1866,http://www.mtgtop8.com/event?e=8995&f=MO,MTGO Modern Daily (#7911928),2,25/01/15
http://www.mtgtop8.com/event?e=8998&d=251283&f=MO,Affinity,http://www.mtgtop8.com/search?player=1866,1866,http://www.mtgtop8.com/event?e=8998&f=MO,MTGO Modern Daily (#7911928),2,25/01/15
http://www.mtgtop8.com/event?e=8980&d=251167&f=MO,Affinity,http://www.mtgtop8.com/search?player=BakedCake,BakedCake,http://www.mtgtop8.com/event?e=8980&f=MO,MTGO Modern Daily (#7911888),1,24/01/15
http://www.mtgtop8.com/event?e=8940&d=251008&f=MO,Affinity,http://www.mtgtop8.com/search?player=pig222,pig222,http://www.mtgtop8.com/event?e=8940&f=MO,MTGO Modern Daily (#7867477),6,14/01/15
http://www.mtgtop8.com/event?e=8906&d=250786&f=MO,Affinity,http://www.mtgtop8.com/search?player=panoma,panoma,http://www.mtgtop8.com/event?e=8906&f=MO,MTGO Modern Daily (#7867470),2,13/01/15
http://www.mtgtop8.com/event?e=8906&d=250787&f=MO,Affinity,http://www.mtgtop8.com/search?player=Simo94,Simo94,http://www.mtgtop8.com/event?e=8906&f=MO,MTGO Modern Daily (#7867470),3,13/01/15
http://www.mtgtop8.com/event?e=8918&d=250884&f=MO,Affinity,http://www.mtgtop8.com/search?player=Joe+Fasano,Joe Fasano,http://www.mtgtop8.com/event?e=8918&f=MO,SCG Premier IQ Philadelphia,10,11/1/2015
http://www.mtgtop8.com/event?e=8919&d=250889&f=MO,Affinity,http://www.mtgtop8.com/search?player=Riccardo+Angiuli,Riccardo Angiuli,http://www.mtgtop8.com/event?e=8919&f=MO,PPTQ @ Dark Side,4,11/1/2015
http://www.mtgtop8.com/event?e=8919&d=250892&f=MO,Affinity,http://www.mtgtop8.com/search?player=Angelo+Mancini,Angelo Mancini,http://www.mtgtop8.com/event?e=8919&f=MO,PPTQ @ Dark Side,1,11/1/2015
http://www.mtgtop8.com/event?e=8901&d=250770&f=MO,Affinity,http://www.mtgtop8.com/search?player=Dr_Macoler_,Dr_Macoler_,http://www.mtgtop8.com/event?e=8901&f=MO,MTGO Modern Daily (#7867366),3,10/1/2015
http://www.mtgtop8.com/event?e=8900&d=250765&f=MO,Affinity,http://www.mtgtop8.com/search?player=Travis+Bader,Travis Bader,http://www.mtgtop8.com/event?e=8900&f=MO,Grand Prix Omaha 2015 - Trial Winners,1,9/1/2015
http://www.mtgtop8.com/event?e=8867&d=250553&f=MO,Affinity,http://www.mtgtop8.com/search?player=TristanPetersonMN,TristanPetersonMN,http://www.mtgtop8.com/event?e=8867&f=MO,MTGO Modern Daily (#7851247),2,4/1/2015
http://www.mtgtop8.com/event?e=8873&d=250597&f=MO,Affinity,http://www.mtgtop8.com/search?player=Corey+Filburn,Corey Filburn,http://www.mtgtop8.com/event?e=8873&f=MO,SCG Premier IQ - Columbus,9,4/1/2015
http://www.mtgtop8.com/event?e=8873&d=250606&f=MO,Affinity,http://www.mtgtop8.com/search?player=Jamie+Jarvis,Jamie Jarvis,http://www.mtgtop8.com/event?e=8873&f=MO,SCG Premier IQ - Columbus,10,4/1/2015
http://www.mtgtop8.com/event?e=8848&d=250452&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rybex,Rybex,http://www.mtgtop8.com/event?e=8848&f=MO,MTGO Modern Daily (#7851137),5,1/1/2015
http://www.mtgtop8.com/event?e=8874&d=250612&f=MO,Affinity,http://www.mtgtop8.com/search?player=Cortesi+Luca,Cortesi Luca,http://www.mtgtop8.com/event?e=8874&f=MO,"PPTQ Magic Store (Forli, Italy)",12,28/12/14
http://www.mtgtop8.com/event?e=8874&d=250617&f=MO,Affinity,http://www.mtgtop8.com/search?player=Maurizio+Maurizio,Maurizio Maurizio,http://www.mtgtop8.com/event?e=8874&f=MO,"PPTQ Magic Store (Forli, Italy)",12,28/12/14
http://www.mtgtop8.com/event?e=8811&d=250269&f=MO,Affinity,http://www.mtgtop8.com/search?player=Metric_Blindness,Metric_Blindness,http://www.mtgtop8.com/event?e=8811&f=MO,MTGO Modern Daily (#7815857),1,26/12/14
http://www.mtgtop8.com/event?e=8875&d=250622&f=MO,Affinity,http://www.mtgtop8.com/search?player=Domenico+Di+Siero,Domenico Di Siero,http://www.mtgtop8.com/event?e=8875&f=MO,"PPTQ Collezionami Shop (Forli, Italy)",10,21/12/14
http://www.mtgtop8.com/event?e=8757&d=250045&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rybex,Rybex,http://www.mtgtop8.com/event?e=8757&f=MO,MTGO Modern Daily (#7797232),2,18/12/14
http://www.mtgtop8.com/event?e=8718&d=249821&f=MO,Affinity,http://www.mtgtop8.com/search?player=Dario+Parazzoli,Dario Parazzoli,http://www.mtgtop8.com/event?e=8718&f=MO,Grand Prix Milan 2014,8,14/12/14
http://www.mtgtop8.com/event?e=8786&d=250159&f=MO,Affinity,http://www.mtgtop8.com/search?player=Stan+Splinter,Stan Splinter,http://www.mtgtop8.com/event?e=8786&f=MO,"PPTQ @ Groningen, Netherlands",12,13/12/14
http://www.mtgtop8.com/event?e=8719&d=249822&f=MO,Affinity,http://www.mtgtop8.com/search?player=Francesco+Rasostoia,Francesco Rasostoia,http://www.mtgtop8.com/event?e=8719&f=MO,Grand Prix Milan 2014 - Trial Winners,1,12/12/2014
http://www.mtgtop8.com/event?e=8719&d=249833&f=MO,Affinity,http://www.mtgtop8.com/search?player=Frederik+Hemmingsen,Frederik Hemmingsen,http://www.mtgtop8.com/event?e=8719&f=MO,Grand Prix Milan 2014 - Trial Winners,1,12/12/2014
http://www.mtgtop8.com/event?e=8719&d=249837&f=MO,Affinity,http://www.mtgtop8.com/search?player=Francesco+Gentile,Francesco Gentile,http://www.mtgtop8.com/event?e=8719&f=MO,Grand Prix Milan 2014 - Trial Winners,1,12/12/2014
http://www.mtgtop8.com/event?e=8743&d=249943&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rossi+Brian,Rossi Brian,http://www.mtgtop8.com/event?e=8743&f=MO,Nebraska´s War 2.0 - Side Event,12,7/12/2014
http://www.mtgtop8.com/event?e=8752&d=250020&f=MO,Affinity,http://www.mtgtop8.com/search?player=Casarin+Valerio,Casarin Valerio,http://www.mtgtop8.com/event?e=8752&f=MO,PPTQ - Day of Judgment 3rd Ed. @ Caos AD,1,7/12/2014
http://www.mtgtop8.com/event?e=8752&d=250026&f=MO,Affinity,http://www.mtgtop8.com/search?player=Milan+Stefano,Milan Stefano,http://www.mtgtop8.com/event?e=8752&f=MO,PPTQ - Day of Judgment 3rd Ed. @ Caos AD,7,7/12/2014
http://www.mtgtop8.com/event?e=8683&d=249615&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rybex,Rybex,http://www.mtgtop8.com/event?e=8683&f=MO,MTGO Modern Daily (#7753356),2,6/12/2014
http://www.mtgtop8.com/event?e=8674&d=249590&f=MO,Affinity,http://www.mtgtop8.com/search?player=NSW,NSW,http://www.mtgtop8.com/event?e=8674&f=MO,MTGO Modern Daily (#7729886),4,3/12/2014
http://www.mtgtop8.com/event?e=8672&d=249582&f=MO,Affinity,http://www.mtgtop8.com/search?player=mrgando,mrgando,http://www.mtgtop8.com/event?e=8672&f=MO,MTGO Modern Daily (#7729879),5,2/12/2014
http://www.mtgtop8.com/event?e=8650&d=249441&f=MO,Affinity,http://www.mtgtop8.com/search?player=The,The,http://www.mtgtop8.com/event?e=8650&f=MO,MTGO Modern Daily (#7729735),5,28/11/14
http://www.mtgtop8.com/event?e=8618&d=249308&f=MO,Affinity,http://www.mtgtop8.com/search?player=Bradfordlee,Bradfordlee,http://www.mtgtop8.com/event?e=8618&f=MO,MTGO Modern Daily (#7704652),1,25/11/14
http://www.mtgtop8.com/event?e=8599&d=249251&f=MO,Affinity,http://www.mtgtop8.com/search?player=Bradfordlee,Bradfordlee,http://www.mtgtop8.com/event?e=8599&f=MO,MTGO Modern Daily (#7704624),5,24/11/14
http://www.mtgtop8.com/event?e=8608&d=249277&f=MO,Affinity,http://www.mtgtop8.com/search?player=Erik+Aliff,Erik Aliff,http://www.mtgtop8.com/event?e=8608&f=MO,SCG Premier IQ Richmond,10,23/11/14
http://www.mtgtop8.com/event?e=8600&d=249256&f=MO,Affinity,http://www.mtgtop8.com/search?player=Joshsantos92,Joshsantos92,http://www.mtgtop8.com/event?e=8600&f=MO,MTGO Modern Daily (#7704457),1,20/11/14
http://www.mtgtop8.com/event?e=8558&d=249138&f=MO,Affinity,http://www.mtgtop8.com/search?player=Joshsantos92,Joshsantos92,http://www.mtgtop8.com/event?e=8558&f=MO,MTGO Modern Daily (#7679581),4,18/11/14
http://www.mtgtop8.com/event?e=8517&d=248932&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rybex,Rybex,http://www.mtgtop8.com/event?e=8517&f=MO,MTGO Modern Daily (#7679517),1,16/11/14
http://www.mtgtop8.com/event?e=8507&d=248883&f=MO,Affinity,http://www.mtgtop8.com/search?player=Richard+Galambos,Richard Galambos,http://www.mtgtop8.com/event?e=8507&f=MO,GP Madrid 2014 - Trial Winners,1,14/11/14
http://www.mtgtop8.com/event?e=8473&d=248643&f=MO,Affinity,http://www.mtgtop8.com/search?player=littledarwin,littledarwin,http://www.mtgtop8.com/event?e=8473&f=MO,MTGO Modern Daily (#7651017),2,11/11/2014
http://www.mtgtop8.com/event?e=8469&d=248614&f=MO,Affinity,http://www.mtgtop8.com/search?player=Jon-Erik+Karlsson,Jon-Erik Karlsson,http://www.mtgtop8.com/event?e=8469&f=MO,Scandinavian Open #3 (Uppsala),10,9/11/2014
http://www.mtgtop8.com/event?e=8469&d=248620&f=MO,Affinity,http://www.mtgtop8.com/search?player=Mattias+Anderson,Mattias Anderson,http://www.mtgtop8.com/event?e=8469&f=MO,Scandinavian Open #3 (Uppsala),1,9/11/2014
http://www.mtgtop8.com/event?e=8461&d=248569&f=MO,Affinity,http://www.mtgtop8.com/search?player=pig222,pig222,http://www.mtgtop8.com/event?e=8461&f=MO,MTGO Modern Daily (#7650873),1,7/11/2014
http://www.mtgtop8.com/event?e=8474&d=248646&f=MO,Affinity,http://www.mtgtop8.com/search?player=FlankYou007,FlankYou007,http://www.mtgtop8.com/event?e=8474&f=MO,MTGO Modern Daily (#7620600),6,4/11/2014
http://www.mtgtop8.com/event?e=8474&d=248648&f=MO,Affinity,http://www.mtgtop8.com/search?player=RemiFortier,RemiFortier,http://www.mtgtop8.com/event?e=8474&f=MO,MTGO Modern Daily (#7620600),4,4/11/2014
http://www.mtgtop8.com/event?e=8416&d=248336&f=MO,Affinity,http://www.mtgtop8.com/search?player=Alan+Marling,Alan Marling,http://www.mtgtop8.com/event?e=8416&f=MO,Modern Premier IQ Oakland,1,2/11/2014
http://www.mtgtop8.com/event?e=8416&d=248341&f=MO,Affinity,http://www.mtgtop8.com/search?player=Albert+Sanson,Albert Sanson,http://www.mtgtop8.com/event?e=8416&f=MO,Modern Premier IQ Oakland,10,2/11/2014
http://www.mtgtop8.com/event?e=8424&d=248394&f=MO,Affinity,http://www.mtgtop8.com/search?player=zydec0_,zydec0_,http://www.mtgtop8.com/event?e=8424&f=MO,MTGO Modern Daily (#7620531),4,2/11/2014
http://www.mtgtop8.com/event?e=8406&d=248293&f=MO,Affinity,http://www.mtgtop8.com/search?player=Bradfordlee,Bradfordlee,http://www.mtgtop8.com/event?e=8406&f=MO,MTGO Modern Daily (#7589656),4,29/10/14
http://www.mtgtop8.com/event?e=8388&d=248221&f=MO,Affinity,http://www.mtgtop8.com/search?player=pig222,pig222,http://www.mtgtop8.com/event?e=8388&f=MO,MTGO Modern Daily (#7589579),3,26/10/14
http://www.mtgtop8.com/event?e=8446&d=248498&f=MO,Affinity,http://www.mtgtop8.com/search?player=Angelo+Palumbo+,Angelo Palumbo,http://www.mtgtop8.com/event?e=8446&f=MO,MLL #2 - Milano,12,26/10/14
http://www.mtgtop8.com/event?e=8370&d=248097&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rybex,Rybex,http://www.mtgtop8.com/event?e=8370&f=MO,MTGO Modern Daily (#7589462),4,23/10/14
http://www.mtgtop8.com/event?e=8368&d=248086&f=MO,Affinity,http://www.mtgtop8.com/search?player=Karna33,Karna33,http://www.mtgtop8.com/event?e=8368&f=MO,MTGO Modern Daily (#7570666),2,22/10/14
http://www.mtgtop8.com/event?e=8387&d=248219&f=MO,Affinity,http://www.mtgtop8.com/search?player=Alberto+Vera,Alberto Vera,http://www.mtgtop8.com/event?e=8387&f=MO,GPT Madrid - Evolution Madrid Norte,12,18/10/14
http://www.mtgtop8.com/event?e=8287&d=247652&f=MO,Affinity,http://www.mtgtop8.com/search?player=goxvegan,goxvegan,http://www.mtgtop8.com/event?e=8287&f=MO,MTGO Modern Daily (#7532959),3,9/10/2014
http://www.mtgtop8.com/event?e=8266&d=247521&f=MO,Affinity,http://www.mtgtop8.com/search?player=Bboycott,Bboycott,http://www.mtgtop8.com/event?e=8266&f=MO,MTGO Modern Daily (#7515469),1,6/10/2014
http://www.mtgtop8.com/event?e=8259&d=247490&f=MO,Affinity,http://www.mtgtop8.com/search?player=Ptolmey__,Ptolmey__,http://www.mtgtop8.com/event?e=8259&f=MO,MTGO Modern Daily (#7515559),3,5/10/2014
http://www.mtgtop8.com/event?e=8259&d=247492&f=MO,Affinity,http://www.mtgtop8.com/search?player=Ggb,Ggb,http://www.mtgtop8.com/event?e=8259&f=MO,MTGO Modern Daily (#7515559),1,5/10/2014
http://www.mtgtop8.com/event?e=8420&d=248378&f=MO,Affinity,http://www.mtgtop8.com/search?player=Paolo+Crispino,Paolo Crispino,http://www.mtgtop8.com/event?e=8420&f=MO,Big Side Event Ovinogeddon 9,4,4/10/2014
http://www.mtgtop8.com/event?e=8317&d=247825&f=MO,Affinity,http://www.mtgtop8.com/search?player=Paolo+Crispino,Paolo Crispino,http://www.mtgtop8.com/event?e=8317&f=MO,"Main Modern Ovinogeddon 9 (Milan, Italy)",1,3/10/2014
http://www.mtgtop8.com/event?e=8240&d=247402&f=MO,Affinity,http://www.mtgtop8.com/search?player=OlleR,OlleR,http://www.mtgtop8.com/event?e=8240&f=MO,MTGO Modern Daily (#7500435),3,30/09/14
http://www.mtgtop8.com/event?e=8226&d=247345&f=MO,Affinity,http://www.mtgtop8.com/search?player=Daniel+Perez,Daniel Perez,http://www.mtgtop8.com/event?e=8226&f=MO,IV Arcanis Deluxe - Modern Main Event,12,28/09/14
http://www.mtgtop8.com/event?e=8234&d=247390&f=MO,Affinity,http://www.mtgtop8.com/search?player=FakiVll,FakiVll,http://www.mtgtop8.com/event?e=8234&f=MO,MTGO Modern Daily (#7500366),5,28/09/14
http://www.mtgtop8.com/event?e=8246&d=247436&f=MO,Affinity,http://www.mtgtop8.com/search?player=Trevor+Dunham,Trevor Dunham,http://www.mtgtop8.com/event?e=8246&f=MO,SCG Premier IQ Indianapolis,12,28/09/14
http://www.mtgtop8.com/event?e=8247&d=247442&f=MO,Affinity,http://www.mtgtop8.com/search?player=Kenny+Breslow,Kenny Breslow,http://www.mtgtop8.com/event?e=8247&f=MO,SCG Premier IQ Edison,10,28/09/14
http://www.mtgtop8.com/event?e=8247&d=247443&f=MO,Affinity,http://www.mtgtop8.com/search?player=Paul+Mendez,Paul Mendez,http://www.mtgtop8.com/event?e=8247&f=MO,SCG Premier IQ Edison,10,28/09/14
http://www.mtgtop8.com/event?e=8175&d=247069&f=MO,Affinity,http://www.mtgtop8.com/search?player=Rybex,Rybex,http://www.mtgtop8.com/event?e=8175&f=MO,MTGO Modern Daily (#7466657),4,14/09/14
http://www.mtgtop8.com/event?e=8203&d=247233&f=MO,Affinity,http://www.mtgtop8.com/search?player=Locatelli+Simone,Locatelli Simone,http://www.mtgtop8.com/event?e=8203&f=MO,Day of Judgment 2014 @ Caos AD,10,14/09/14
http://www.mtgtop8.com/event?e=8155&d=246959&f=MO,Affinity,http://www.mtgtop8.com/search?player=goxvegan,goxvegan,http://www.mtgtop8.com/event?e=8155&f=MO,MTGO Modern Daily (#7466571),4,12/9/2014
http://www.mtgtop8.com/event?e=8124&d=246828&f=MO,Affinity,http://www.mtgtop8.com/search?player=goxvegan,goxvegan,http://www.mtgtop8.com/event?e=8124&f=MO,MTGO Modern Daily (#7446411),5,7/9/2014
http://www.mtgtop8.com/event?e=8164&d=246997&f=MO,Affinity,http://www.mtgtop8.com/search?player=Robert+Jacobs,Robert Jacobs,http://www.mtgtop8.com/event?e=8164&f=MO,SCG Super IQ St. Louis,12,7/9/2014
http://www.mtgtop8.com/event?e=8164&d=246998&f=MO,Affinity,http://www.mtgtop8.com/search?player=Logan+Petersen,Logan Petersen,http://www.mtgtop8.com/event?e=8164&f=MO,SCG Super IQ St. Louis,12,7/9/2014
http://www.mtgtop8.com/event?e=8205&d=247248&f=MO,Affinity,http://www.mtgtop8.com/search?player=Simone+Locatelli+,Simone Locatelli,http://www.mtgtop8.com/event?e=8205&f=MO,MLL #1 Ovino Trial - Milano,12,7/9/2014
http://www.mtgtop8.com/event?e=8126&d=246835&f=MO,Affinity,http://www.mtgtop8.com/search?player=_SickDraw,_SickDraw,http://www.mtgtop8.com/event?e=8126&f=MO,MTGO Modern Daily (#7446368),4,6/9/2014
http://www.mtgtop8.com/event?e=8126&d=246836&f=MO,Affinity,http://www.mtgtop8.com/search?player=not_a_recluse,not_a_recluse,http://www.mtgtop8.com/event?e=8126&f=MO,MTGO Modern Daily (#7446368),2,6/9/2014
http://www.mtgtop8.com/event?e=8110&d=246725&f=MO,Affinity,http://www.mtgtop8.com/search?player=Cristian+Jimenez,Cristian Jimenez,http://www.mtgtop8.com/event?e=8110&f=MO,"PTQ Khans of Tarkir (Lubbock, Texas)",12,29/08/14
http://www.mtgtop8.com/event?e=8110&d=246729&f=MO,Affinity,http://www.mtgtop8.com/search?player=Timothy+Hobson,Timothy Hobson,http://www.mtgtop8.com/event?e=8110&f=MO,"PTQ Khans of Tarkir (Lubbock, Texas)",10,29/08/14
http://www.mtgtop8.com/event?e=8078&d=246544&f=MO,Affinity,http://www.mtgtop8.com/search?player=Ellison,Ellison,http://www.mtgtop8.com/event?e=8078&f=MO,MTGO Modern Daily (#7401916),4,27/08/14
http://www.mtgtop8.com/event?e=8053&d=246380&f=MO,Affinity,http://www.mtgtop8.com/search?player=Hsun+Hao+Hung,Hsun Hao Hung,http://www.mtgtop8.com/event?e=8053&f=MO,Grand Prix Kobe 2014,8.5,24/08/14
http://www.mtgtop8.com/event?e=8053&d=246391&f=MO,Affinity,http://www.mtgtop8.com/search?player=Tooru+Takeshita,Tooru Takeshita,http://www.mtgtop8.com/event?e=8053&f=MO,Grand Prix Kobe 2014,8.5,24/08/14
http://www.mtgtop8.com/event?e=8053&d=246407&f=MO,Tarmo Affinity,http://www.mtgtop8.com/search?player=Yuusei+Gotou,Yuusei Gotou,http://www.mtgtop8.com/event?e=8053&f=MO,Grand Prix Kobe 2014,2,24/08/14
http://www.mtgtop8.com/event?e=8087&d=246599&f=MO,Affinity,http://www.mtgtop8.com/search?player=Matthew+Ling,Matthew Ling,http://www.mtgtop8.com/event?e=8087&f=MO,"SCG Premier IQ - Washington, DC",10,24/08/14
http://www.mtgtop8.com/event?e=8113&d=246754&f=MO,Affinité,http://www.mtgtop8.com/search?player=Frederic+Urvoy,Frederic Urvoy,http://www.mtgtop8.com/event?e=8113&f=MO,"PTQ Khans of Tarkir (Lille, France)",10,24/08/14
http://www.mtgtop8.com/event?e=8075&d=246531&f=MO,Affinity,http://www.mtgtop8.com/search?player=Markus+Krämer,Markus Krämer,http://www.mtgtop8.com/event?e=8075&f=MO,"Modern @ Persiflage(Ravensburg, Germany)",2,23/08/14
http://www.mtgtop8.com/event?e=8108&d=246713&f=MO,Affinity,http://www.mtgtop8.com/search?player=Ryan+Dunn,Ryan Dunn,http://www.mtgtop8.com/event?e=8108&f=MO,"PTQ Khans of Tarkir (Johnson City, New-York)",10,23/08/14
http://www.mtgtop8.com/event?e=8054&d=246412&f=MO,Affinity,http://www.mtgtop8.com/search?player=Tanaka+Atsushi,Tanaka Atsushi,http://www.mtgtop8.com/event?e=8054&f=MO,GP Kobe 2014 - Trial Winners,1,22/08/14
http://www.mtgtop8.com/event?e=8040&d=246301&f=MO,Affinity,http://www.mtgtop8.com/search?player=pig222,pig222,http://www.mtgtop8.com/event?e=8040&f=MO,MTGO Modern Daily (#7401720),3,21/08/14
http://www.mtgtop8.com/event?e=8040&d=246304&f=MO,Affinity,http://www.mtgtop8.com/search?player=Ellison,Ellison,http://www.mtgtop8.com/event?e=8040&f=MO,MTGO Modern Daily (#7401720),5,21/08/14
http://www.mtgtop8.com/event?e=8107&d=246706&f=MO,Affinity,http://www.mtgtop8.com/search?player=Nathan+McWilliams,Nathan McWilliams,http://www.mtgtop8.com/event?e=8107&f=MO,"PTQ Khans of Tarkir (Oakland, California)",10,21/08/14
http://www.mtgtop8.com/event?e=8033&d=246276&f=MO,Affinity,http://www.mtgtop8.com/search?player=theaxman,theaxman,http://www.mtgtop8.com/event?e=8033&f=MO,MTGO Modern Daily (#7379279),1,20/08/14
